r,g,b
0.988235294,0.988235294,0.831372549
0.988235294,0.988235294,0.862745098
0.988235294,0.988235294,0.894117647
0.988235294,0.988235294,0.925490196
0.988235294,0.988235294,0.956862745
0.988235294,0.988235294,0.988235294
0.988235294,0.988235294,0.988235294
0.988235294,0.97254902,0.97254902
0.988235294,0.97254902,0.956862745
0.988235294,0.956862745,0.941176471
0.988235294,0.956862745,0.925490196
0.988235294,0.941176471,0.909803922
0.988235294,0.941176471,0.894117647
0.988235294,0.925490196,0.878431373
0.988235294,0.925490196,0.862745098
0.988235294,0.909803922,0.847058824
0.988235294,0.909803922,0.831372549
0.988235294,0.894117647,0.815686275
0.988235294,0.894117647,0.8
0.988235294,0.878431373,0.784313725
0.988235294,0.878431373,0.768627451
0.988235294,0.862745098,0.752941176
0.988235294,0.862745098,0.737254902
0.988235294,0.847058824,0.721568627
0.988235294,0.847058824,0.705882353
0.988235294,0.831372549,0.690196078
0.988235294,0.831372549,0.674509804
0.988235294,0.815686275,0.658823529
0.988235294,0.815686275,0.643137255
0.988235294,0.8,0.62745098
0.988235294,0.8,0.611764706
0.988235294,0.784313725,0.596078431
0.988235294,0.784313725,0.580392157
0.988235294,0.768627451,0.564705882
0.988235294,0.768627451,0.549019608
0.988235294,0.752941176,0.533333333
0.988235294,0.752941176,0.517647059
0.988235294,0.737254902,0.501960784
0.988235294,0.721568627,0.48627451
0.988235294,0.721568627,0.470588235
0.988235294,0.705882353,0.454901961
0.988235294,0.705882353,0.439215686
0.988235294,0.690196078,0.423529412
0.988235294,0.690196078,0.407843137
0.988235294,0.674509804,0.392156863
0.988235294,0.674509804,0.376470588
0.988235294,0.658823529,0.360784314
0.988235294,0.658823529,0.345098039
0.988235294,0.643137255,0.329411765
0.988235294,0.643137255,0.31372549
0.988235294,0.62745098,0.298039216
0.988235294,0.62745098,0.282352941
0.988235294,0.611764706,0.266666667
0.988235294,0.611764706,0.250980392
0.988235294,0.596078431,0.235294118
0.988235294,0.596078431,0.219607843
0.988235294,0.580392157,0.203921569
0.988235294,0.580392157,0.188235294
0.988235294,0.564705882,0.17254902
0.988235294,0.564705882,0.156862745
0.988235294,0.549019608,0.141176471
0.988235294,0.549019608,0.125490196
0.988235294,0.533333333,0.109803922
0.988235294,0.533333333,0.094117647
0.988235294,0.517647059,0.078431373
0.988235294,0.517647059,0.062745098
0.988235294,0.501960784,0.047058824
0.988235294,0.501960784,0.031372549
0.988235294,0.48627451,0.015686275
0.988235294,0.470588235,0
0.988235294,0.470588235,0
0.988235294,0.454901961,0
0.988235294,0.439215686,0
0.988235294,0.423529412,0
0.988235294,0.407843137,0
0.988235294,0.392156863,0
0.988235294,0.376470588,0
0.988235294,0.360784314,0
0.988235294,0.345098039,0
0.988235294,0.329411765,0
0.988235294,0.31372549,0
0.988235294,0.298039216,0
0.988235294,0.282352941,0
0.988235294,0.266666667,0
0.988235294,0.250980392,0
0.988235294,0.235294118,0
0.988235294,0.235294118,0
0.988235294,0.219607843,0
0.988235294,0.203921569,0
0.988235294,0.188235294,0
0.988235294,0.17254902,0
0.988235294,0.156862745,0
0.988235294,0.141176471,0
0.988235294,0.125490196,0
0.988235294,0.109803922,0
0.988235294,0.094117647,0
0.988235294,0.078431373,0
0.988235294,0.062745098,0
0.988235294,0.047058824,0
0.988235294,0.031372549,0
0.988235294,0.015686275,0
0.988235294,0,0
0.988235294,0,0
0.97254902,0,0
0.956862745,0,0
0.956862745,0,0
0.941176471,0,0
0.925490196,0,0
0.909803922,0,0
0.909803922,0,0
0.894117647,0,0
0.878431373,0,0
0.878431373,0,0
0.862745098,0,0
0.847058824,0,0
0.831372549,0,0
0.831372549,0,0
0.815686275,0,0
0.8,0,0
0.8,0,0
0.784313725,0,0
0.768627451,0,0
0.752941176,0,0
0.752941176,0,0
0.737254902,0,0
0.721568627,0,0
0.721568627,0,0
0.705882353,0,0
0.690196078,0,0
0.674509804,0,0
0.674509804,0,0
0.658823529,0,0
0.643137255,0,0
0.62745098,0,0
0.62745098,0,0
0.611764706,0.015686275,0.015686275
0.596078431,0.015686275,0.015686275
0.580392157,0.031372549,0.031372549
0.564705882,0.031372549,0.031372549
0.549019608,0.047058824,0.047058824
0.549019608,0.047058824,0.047058824
0.533333333,0.062745098,0.062745098
0.517647059,0.062745098,0.062745098
0.501960784,0.078431373,0.078431373
0.48627451,0.078431373,0.078431373
0.470588235,0.094117647,0.094117647
0.470588235,0.094117647,0.094117647
0.454901961,0.109803922,0.109803922
0.439215686,0.109803922,0.109803922
0.423529412,0.125490196,0.125490196
0.407843137,0.125490196,0.125490196
0.392156863,0.141176471,0.141176471
0.392156863,0.141176471,0.141176471
0.376470588,0.156862745,0.156862745
0.360784314,0.156862745,0.156862745
0.345098039,0.17254902,0.17254902
0.329411765,0.17254902,0.17254902
0.31372549,0.188235294,0.188235294
0.31372549,0.188235294,0.188235294
0.298039216,0.203921569,0.203921569
0.282352941,0.203921569,0.203921569
0.266666667,0.219607843,0.219607843
0.250980392,0.219607843,0.219607843
0.235294118,0.235294118,0.235294118
0.235294118,0.235294118,0.235294118
