r,g,b
0.674509804,0.329411765,0.141176471
0.674509804,0.329411765,0.125490196
0.690196078,0.329411765,0.109803922
0.690196078,0.345098039,0.109803922
0.705882353,0.345098039,0.094117647
0.705882353,0.345098039,0.078431373
0.721568627,0.345098039,0.078431373
0.721568627,0.360784314,0.062745098
0.737254902,0.360784314,0.047058824
0.737254902,0.360784314,0.047058824
0.752941176,0.360784314,0.031372549
0.768627451,0.376470588,0.015686275
0.768627451,0.376470588,0.015686275
0.768627451,0.392156863,0.015686275
0.768627451,0.392156863,0.015686275
0.768627451,0.407843137,0.015686275
0.784313725,0.423529412,0.015686275
0.784313725,0.423529412,0.015686275
0.784313725,0.439215686,0.015686275
0.784313725,0.439215686,0.015686275
0.784313725,0.454901961,0.015686275
0.8,0.470588235,0.015686275
0.8,0.470588235,0.015686275
0.8,0.48627451,0.015686275
0.8,0.48627451,0.015686275
0.815686275,0.501960784,0.015686275
0.815686275,0.517647059,0.015686275
0.815686275,0.517647059,0.015686275
0.815686275,0.533333333,0.015686275
0.815686275,0.533333333,0.015686275
0.831372549,0.549019608,0.015686275
0.831372549,0.564705882,0.015686275
0.831372549,0.564705882,0.015686275
0.831372549,0.580392157,0.015686275
0.847058824,0.596078431,0.015686275
0.847058824,0.596078431,0.015686275
0.847058824,0.611764706,0.015686275
0.847058824,0.611764706,0.015686275
0.847058824,0.62745098,0.015686275
0.862745098,0.643137255,0.015686275
0.862745098,0.643137255,0.015686275
0.862745098,0.658823529,0.015686275
0.862745098,0.658823529,0.015686275
0.878431373,0.674509804,0.015686275
0.878431373,0.690196078,0.015686275
0.878431373,0.690196078,0.015686275
0.878431373,0.705882353,0.015686275
0.878431373,0.705882353,0.015686275
0.894117647,0.721568627,0.015686275
0.894117647,0.737254902,0.015686275
0.894117647,0.737254902,0.015686275
0.894117647,0.752941176,0.015686275
0.894117647,0.752941176,0.015686275
0.909803922,0.768627451,0.015686275
0.909803922,0.784313725,0.015686275
0.909803922,0.784313725,0.015686275
0.909803922,0.8,0.015686275
0.925490196,0.815686275,0.015686275
0.925490196,0.815686275,0.015686275
0.925490196,0.831372549,0.015686275
0.925490196,0.831372549,0.015686275
0.925490196,0.847058824,0.015686275
0.941176471,0.862745098,0.015686275
0.941176471,0.862745098,0.015686275
0.941176471,0.878431373,0.015686275
0.941176471,0.878431373,0.015686275
0.956862745,0.894117647,0.015686275
0.956862745,0.909803922,0.015686275
0.956862745,0.909803922,0.015686275
0.956862745,0.925490196,0.015686275
0.956862745,0.925490196,0.015686275
0.97254902,0.941176471,0.015686275
0.97254902,0.956862745,0.015686275
0.97254902,0.956862745,0.015686275
0.97254902,0.97254902,0.015686275
0.988235294,0.988235294,0
0.988235294,0.988235294,0.407843137
0.988235294,0.988235294,0.407843137
0.988235294,0.988235294,0.423529412
0.988235294,0.988235294,0.439215686
0.988235294,0.988235294,0.454901961
0.988235294,0.988235294,0.470588235
0.988235294,0.988235294,0.470588235
0.988235294,0.988235294,0.48627451
0.988235294,0.988235294,0.501960784
0.988235294,0.988235294,0.517647059
0.988235294,0.988235294,0.533333333
0.988235294,0.988235294,0.533333333
0.988235294,0.988235294,0.549019608
0.988235294,0.988235294,0.564705882
0.988235294,0.988235294,0.580392157
0.988235294,0.988235294,0.596078431
0.988235294,0.988235294,0.596078431
0.988235294,0.988235294,0.611764706
0.988235294,0.988235294,0.62745098
0.988235294,0.988235294,0.643137255
0.988235294,0.988235294,0.658823529
0.988235294,0.988235294,0.658823529
0.988235294,0.988235294,0.674509804
0.988235294,0.988235294,0.690196078
0.988235294,0.988235294,0.705882353
0.988235294,0.988235294,0.721568627
0.988235294,0.988235294,0.721568627
0.988235294,0.988235294,0.737254902
0.988235294,0.988235294,0.752941176
0.988235294,0.988235294,0.768627451
0.988235294,0.988235294,0.784313725
0.988235294,0.988235294,0.784313725
0.988235294,0.988235294,0.8
0.988235294,0.988235294,0.815686275
0.988235294,0.988235294,0.831372549
0.988235294,0.988235294,0.847058824
0.988235294,0.988235294,0.847058824
0.988235294,0.988235294,0.862745098
0.988235294,0.988235294,0.878431373
0.988235294,0.988235294,0.894117647
0.988235294,0.988235294,0.909803922
0.988235294,0.988235294,0.909803922
0.988235294,0.988235294,0.925490196
0.988235294,0.988235294,0.941176471
0.988235294,0.988235294,0.956862745
0.988235294,0.988235294,0.97254902
0.988235294,0.988235294,0.988235294
