r,g,b
0.043137255,0.905882353,0.552941176
0.039215686,0.898039216,0.564705882
0.035294118,0.890196078,0.576470588
0.031372549,0.882352941,0.588235294
0.023529412,0.874509804,0.6
0.023529412,0.866666667,0.611764706
0.019607843,0.854901961,0.623529412
0.015686275,0.847058824,0.635294118
0.011764706,0.839215686,0.647058824
0.007843137,0.831372549,0.658823529
0.007843137,0.819607843,0.670588235
0.003921569,0.811764706,0.682352941
0.003921569,0.8,0.694117647
0.003921569,0.792156863,0.705882353
0,0.780392157,0.717647059
0,0.77254902,0.729411765
0,0.760784314,0.741176471
0,0.749019608,0.749019608
0,0.741176471,0.760784314
0,0.729411765,0.77254902
0,0.717647059,0.780392157
0.003921569,0.705882353,0.792156863
0.003921569,0.694117647,0.8
0.003921569,0.682352941,0.811764706
0.007843137,0.670588235,0.819607843
0.007843137,0.658823529,0.831372549
0.011764706,0.647058824,0.839215686
0.015686275,0.635294118,0.847058824
0.019607843,0.623529412,0.854901961
0.023529412,0.611764706,0.866666667
0.023529412,0.6,0.874509804
0.031372549,0.588235294,0.882352941
0.035294118,0.576470588,0.890196078
0.039215686,0.564705882,0.898039216
0.043137255,0.552941176,0.905882353
0.047058824,0.541176471,0.909803922
0.054901961,0.529411765,0.917647059
0.058823529,0.51372549,0.925490196
0.066666667,0.501960784,0.933333333
0.070588235,0.490196078,0.937254902
0.078431373,0.478431373,0.945098039
0.08627451,0.466666667,0.949019608
0.090196078,0.454901961,0.952941176
0.098039216,0.443137255,0.960784314
0.105882353,0.42745098,0.964705882
0.11372549,0.415686275,0.968627451
0.121568627,0.403921569,0.97254902
0.129411765,0.392156863,0.976470588
0.137254902,0.380392157,0.980392157
0.149019608,0.368627451,0.984313725
0.156862745,0.356862745,0.988235294
0.164705882,0.345098039,0.988235294
0.176470588,0.333333333,0.992156863
0.184313725,0.321568627,0.992156863
0.192156863,0.309803922,0.996078431
0.203921569,0.298039216,0.996078431
0.211764706,0.28627451,1
0.223529412,0.278431373,1
0.235294118,0.266666667,1
0.243137255,0.254901961,1
0.254901961,0.243137255,1
0.266666667,0.235294118,1
0.278431373,0.223529412,1
0.28627451,0.211764706,1
0.298039216,0.203921569,0.996078431
0.309803922,0.192156863,0.996078431
0.321568627,0.184313725,0.992156863
0.333333333,0.176470588,0.992156863
0.345098039,0.164705882,0.988235294
0.356862745,0.156862745,0.988235294
0.368627451,0.149019608,0.984313725
0.380392157,0.137254902,0.980392157
0.392156863,0.129411765,0.976470588
0.403921569,0.121568627,0.97254902
0.415686275,0.11372549,0.968627451
0.42745098,0.105882353,0.964705882
0.443137255,0.098039216,0.960784314
0.454901961,0.090196078,0.952941176
0.466666667,0.08627451,0.949019608
0.478431373,0.078431373,0.945098039
0.490196078,0.070588235,0.937254902
0.501960784,0.066666667,0.933333333
0.51372549,0.058823529,0.925490196
0.529411765,0.054901961,0.917647059
0.541176471,0.047058824,0.909803922
0.552941176,0.043137255,0.901960784
