r,g,b
0.764705882,0.529411765,0.756862745
0.811764706,0.580392157,0.803921569
0.858823529,0.635294118,0.854901961
0.905882353,0.68627451,0.901960784
0.952941176,0.741176471,0.949019608
1,0.796078431,1
0.188235294,0,0.494117647
0.231372549,0.043137255,0.521568627
0.28627451,0.098039216,0.552941176
0.341176471,0.152941176,0.588235294
0.396078431,0.203921569,0.623529412
0.447058824,0.258823529,0.654901961
0.501960784,0.31372549,0.690196078
0.556862745,0.364705882,0.721568627
0.611764706,0.419607843,0.756862745
0.662745098,0.474509804,0.788235294
0.717647059,0.525490196,0.823529412
0.77254902,0.580392157,0.858823529
0.82745098,0.635294118,0.890196078
0.878431373,0.68627451,0.925490196
0.933333333,0.741176471,0.956862745
0.988235294,0.796078431,0.992156863
0.039215686,0,0.592156863
0.101960784,0.054901961,0.615686275
0.164705882,0.11372549,0.643137255
0.231372549,0.17254902,0.670588235
0.294117647,0.22745098,0.698039216
0.356862745,0.28627451,0.725490196
0.423529412,0.345098039,0.752941176
0.48627451,0.403921569,0.780392157
0.549019608,0.458823529,0.807843137
0.611764706,0.517647059,0.835294118
0.678431373,0.576470588,0.862745098
0.741176471,0.635294118,0.890196078
0.807843137,0.690196078,0.917647059
0.870588235,0.749019608,0.945098039
0.933333333,0.807843137,0.97254902
1,0.866666667,1
0,0,0.556862745
0.047058824,0.050980392,0.580392157
0.105882353,0.117647059,0.611764706
0.164705882,0.180392157,0.639215686
0.223529412,0.243137255,0.670588235
0.282352941,0.305882353,0.698039216
0.341176471,0.368627451,0.729411765
0.4,0.431372549,0.756862745
0.454901961,0.494117647,0.788235294
0.51372549,0.560784314,0.815686275
0.57254902,0.623529412,0.847058824
0.631372549,0.68627451,0.874509804
0.690196078,0.749019608,0.901960784
0.749019608,0.811764706,0.933333333
0.807843137,0.874509804,0.960784314
0.866666667,0.937254902,0.992156863
0,0.054901961,0.392156863
0.047058824,0.117647059,0.431372549
0.098039216,0.180392157,0.470588235
0.149019608,0.243137255,0.51372549
0.196078431,0.305882353,0.552941176
0.247058824,0.368627451,0.592156863
0.298039216,0.431372549,0.635294118
0.345098039,0.494117647,0.674509804
0.396078431,0.556862745,0.71372549
0.447058824,0.619607843,0.756862745
0.494117647,0.682352941,0.796078431
0.545098039,0.745098039,0.835294118
0.596078431,0.807843137,0.878431373
0.643137255,0.870588235,0.917647059
0.694117647,0.933333333,0.956862745
0.745098039,1,1
0,0.141176471,0.133333333
0.035294118,0.188235294,0.180392157
0.082352941,0.247058824,0.239215686
0.125490196,0.301960784,0.298039216
0.17254902,0.360784314,0.352941176
0.215686275,0.415686275,0.411764706
0.258823529,0.474509804,0.470588235
0.305882353,0.529411765,0.525490196
0.349019608,0.588235294,0.584313725
0.396078431,0.643137255,0.643137255
0.439215686,0.701960784,0.698039216
0.48627451,0.756862745,0.756862745
0.529411765,0.815686275,0.815686275
0.57254902,0.874509804,0.870588235
0.619607843,0.929411765,0.929411765
0.662745098,0.988235294,0.988235294
0,0.196078431,0
0.043137255,0.247058824,0.054901961
0.08627451,0.301960784,0.109803922
0.133333333,0.356862745,0.168627451
0.176470588,0.407843137,0.223529412
0.223529412,0.462745098,0.282352941
0.266666667,0.517647059,0.337254902
0.31372549,0.568627451,0.392156863
0.356862745,0.623529412,0.450980392
0.403921569,0.678431373,0.505882353
0.447058824,0.729411765,0.564705882
0.494117647,0.784313725,0.619607843
0.537254902,0.839215686,0.674509804
0.584313725,0.890196078,0.733333333
0.62745098,0.945098039,0.788235294
0.674509804,1,0.847058824
0,0.203921569,0
0.047058824,0.254901961,0.039215686
0.098039216,0.309803922,0.078431373
0.149019608,0.360784314,0.117647059
0.2,0.415686275,0.156862745
0.250980392,0.466666667,0.196078431
0.298039216,0.521568627,0.235294118
0.349019608,0.57254902,0.274509804
0.4,0.62745098,0.31372549
0.450980392,0.678431373,0.352941176
0.501960784,0.733333333,0.392156863
0.549019608,0.784313725,0.431372549
0.6,0.839215686,0.470588235
0.650980392,0.890196078,0.509803922
0.701960784,0.945098039,0.549019608
0.752941176,1,0.592156863
0,0.164705882,0
0.058823529,0.219607843,0.02745098
0.117647059,0.274509804,0.054901961
0.176470588,0.329411765,0.08627451
0.235294118,0.384313725,0.11372549
0.294117647,0.443137255,0.141176471
0.352941176,0.498039216,0.17254902
0.411764706,0.552941176,0.2
0.474509804,0.607843137,0.231372549
0.533333333,0.662745098,0.258823529
0.592156863,0.721568627,0.28627451
0.650980392,0.776470588,0.317647059
0.709803922,0.831372549,0.345098039
0.768627451,0.88627451,0.376470588
0.82745098,0.941176471,0.403921569
0.890196078,1,0.435294118
0.050980392,0.090196078,0
0.11372549,0.149019608,0.023529412
0.176470588,0.207843137,0.050980392
0.239215686,0.270588235,0.078431373
0.301960784,0.329411765,0.105882353
0.364705882,0.392156863,0.133333333
0.42745098,0.450980392,0.160784314
0.490196078,0.51372549,0.188235294
0.556862745,0.57254902,0.215686275
0.619607843,0.635294118,0.243137255
0.682352941,0.694117647,0.270588235
0.745098039,0.756862745,0.298039216
0.807843137,0.815686275,0.325490196
0.870588235,0.878431373,0.352941176
0.933333333,0.937254902,0.380392157
1,1,0.407843137
0.2,0,0
0.250980392,0.062745098,0.031372549
0.305882353,0.129411765,0.066666667
0.356862745,0.196078431,0.101960784
0.411764706,0.262745098,0.137254902
0.466666667,0.329411765,0.17254902
0.517647059,0.396078431,0.207843137
0.57254902,0.462745098,0.243137255
0.623529412,0.525490196,0.274509804
0.678431373,0.592156863,0.309803922
0.733333333,0.658823529,0.345098039
0.784313725,0.725490196,0.380392157
0.839215686,0.792156863,0.415686275
0.890196078,0.858823529,0.450980392
0.945098039,0.925490196,0.48627451
1,0.992156863,0.521568627
