r,g,b
0.909803922,0.878431373,0.031372549
0.894117647,0.862745098,0.031372549
0.894117647,0.847058824,0.031372549
0.878431373,0.831372549,0.047058824
0.862745098,0.815686275,0.047058824
0.847058824,0.8,0.047058824
0.831372549,0.784313725,0.062745098
0.831372549,0.768627451,0.062745098
0.815686275,0.752941176,0.062745098
0.8,0.737254902,0.078431373
0.784313725,0.721568627,0.078431373
0.784313725,0.705882353,0.078431373
0.768627451,0.690196078,0.094117647
0.752941176,0.674509804,0.094117647
0.737254902,0.658823529,0.094117647
0.721568627,0.643137255,0.109803922
0.721568627,0.62745098,0.109803922
0.705882353,0.611764706,0.109803922
0.690196078,0.596078431,0.125490196
0.674509804,0.580392157,0.125490196
0.674509804,0.564705882,0.125490196
0.658823529,0.549019608,0.141176471
0.643137255,0.533333333,0.141176471
0.62745098,0.517647059,0.141176471
0.62745098,0.501960784,0.141176471
0.611764706,0.48627451,0.156862745
0.596078431,0.470588235,0.156862745
0.580392157,0.454901961,0.156862745
0.564705882,0.439215686,0.17254902
0.564705882,0.423529412,0.17254902
0.549019608,0.407843137,0.17254902
0.533333333,0.392156863,0.188235294
0.517647059,0.376470588,0.188235294
0.517647059,0.360784314,0.188235294
0.501960784,0.345098039,0.203921569
0.48627451,0.329411765,0.203921569
0.470588235,0.31372549,0.203921569
0.454901961,0.298039216,0.219607843
0.454901961,0.282352941,0.219607843
0.439215686,0.266666667,0.219607843
0.423529412,0.250980392,0.235294118
0.407843137,0.235294118,0.235294118
0.407843137,0.219607843,0.235294118
0.392156863,0.203921569,0.250980392
0.376470588,0.188235294,0.250980392
0.360784314,0.17254902,0.250980392
0.345098039,0.156862745,0.266666667
0.345098039,0.141176471,0.266666667
0.329411765,0.125490196,0.266666667
0.31372549,0.109803922,0.282352941
0.298039216,0.094117647,0.282352941
0.298039216,0.078431373,0.282352941
0.282352941,0.062745098,0.298039216
0.266666667,0.047058824,0.298039216
0.250980392,0.031372549,0.298039216
0.235294118,0,0.31372549
0.235294118,0,0.31372549
0.235294118,0,0.31372549
0.235294118,0,0.31372549
