r,g,b
0,0.611764706,0.77254902
0,0.607843137,0.77254902
0,0.603921569,0.77254902
0,0.6,0.77254902
0,0.596078431,0.77254902
0,0.592156863,0.776470588
0,0.588235294,0.776470588
0,0.584313725,0.776470588
0,0.580392157,0.776470588
0,0.576470588,0.776470588
0,0.57254902,0.780392157
0,0.568627451,0.780392157
0,0.564705882,0.780392157
0,0.560784314,0.780392157
0,0.556862745,0.780392157
0,0.549019608,0.784313725
0,0.545098039,0.784313725
0,0.541176471,0.784313725
0,0.537254902,0.784313725
0,0.533333333,0.788235294
0,0.529411765,0.788235294
0,0.525490196,0.788235294
0,0.521568627,0.788235294
0,0.517647059,0.788235294
0,0.51372549,0.792156863
0,0.509803922,0.792156863
0,0.505882353,0.792156863
0,0.498039216,0.8
0,0.498039216,0.8
0,0.501960784,0.8
0,0.505882353,0.803921569
0,0.509803922,0.803921569
0,0.51372549,0.807843137
0,0.517647059,0.807843137
0,0.517647059,0.807843137
0,0.521568627,0.811764706
0,0.525490196,0.811764706
0,0.529411765,0.815686275
0,0.533333333,0.815686275
0,0.537254902,0.819607843
0,0.541176471,0.819607843
0,0.541176471,0.819607843
0,0.545098039,0.823529412
0,0.549019608,0.823529412
0,0.552941176,0.82745098
0,0.556862745,0.82745098
0,0.560784314,0.831372549
0,0.564705882,0.831372549
0,0.564705882,0.831372549
0,0.568627451,0.835294118
0,0.57254902,0.835294118
0,0.576470588,0.839215686
0,0.580392157,0.839215686
0,0.584313725,0.843137255
0,0.584313725,0.843137255
0,0.588235294,0.843137255
0,0.592156863,0.847058824
0,0.6,0.850980392
0,0.607843137,0.854901961
0,0.619607843,0.858823529
0,0.62745098,0.862745098
0,0.639215686,0.870588235
0,0.647058824,0.874509804
0,0.658823529,0.878431373
0,0.666666667,0.882352941
0,0.678431373,0.890196078
0,0.68627451,0.894117647
0,0.701960784,0.901960784
0,0.701960784,0.901960784
0,0.701960784,0.901960784
0,0.701960784,0.901960784
0,0.701960784,0.901960784
0,0.701960784,0.901960784
0,0.701960784,0.901960784
0,0.701960784,0.901960784
0,0.701960784,0.901960784
0,0.701960784,0.901960784
0,0.701960784,0.901960784
0,0.701960784,0.901960784
0,0.701960784,0.901960784
0,0.701960784,0.901960784
0,0.701960784,0.901960784
