r,g,b
0.231372549,0.450980392,0.28627451
0.341176471,0.560784314,0.341176471
0.450980392,0.670588235,0.450980392
0.392156863,0.752941176,0.509803922
0.560784314,0.780392157,0.560784314
0.635294118,0.847058824,0.635294118
0.882352941,0.97254902,0.980392157
0.705882353,0.933333333,0.792156863
0.670588235,0.890196078,0.77254902
0.529411765,0.705882353,0.556862745
0.31372549,0.490196078,0.37254902
0.058823529,0.411764706,0.274509804
0.117647059,0.176470588,0.137254902
0.137254902,0.254901961,0.274509804
0.231372549,0.450980392,0.450980392
0.392156863,0.670588235,0.670588235
0.560784314,0.780392157,0.780392157
0.670588235,0.890196078,0.890196078
0.780392157,0.945098039,0.945098039
0.745098039,0.823529412,0.941176471
0.670588235,0.780392157,0.890196078
0.658823529,0.725490196,0.862745098
0.560784314,0.670588235,0.780392157
0.341176471,0.560784314,0.780392157
0.341176471,0.450980392,0.560784314
0.231372549,0.341176471,0.450980392
0.058823529,0.098039216,0.176470588
0.121568627,0.121568627,0.231372549
0.231372549,0.231372549,0.341176471
0.28627451,0.28627451,0.450980392
0.341176471,0.341176471,0.560784314
0.450980392,0.431372549,0.666666667
0.462745098,0.462745098,0.792156863
0.560784314,0.560784314,0.780392157
0.670588235,0.670588235,0.890196078
0.815686275,0.854901961,0.97254902
0.890196078,0.890196078,1
0.670588235,0.560784314,0.780392157
0.560784314,0.341176471,0.780392157
0.450980392,0.341176471,0.560784314
0.341176471,0.231372549,0.450980392
0.235294118,0.137254902,0.235294118
0.274509804,0.196078431,0.274509804
0.447058824,0.250980392,0.447058824
0.560784314,0.341176471,0.560784314
0.670588235,0.341176471,0.670588235
0.670588235,0.450980392,0.670588235
0.921568627,0.674509804,0.882352941
1,0.862745098,0.960784314
0.890196078,0.780392157,0.890196078
0.882352941,0.725490196,0.823529412
0.843137255,0.62745098,0.745098039
0.780392157,0.560784314,0.725490196
0.784313725,0.490196078,0.62745098
0.764705882,0.352941176,0.568627451
0.294117647,0.156862745,0.215686275
0.196078431,0.08627451,0.137254902
0.156862745,0.039215686,0.117647059
0.250980392,0.094117647,0.066666667
0.384313725,0.094117647,0
0.647058824,0.078431373,0.039215686
0.854901961,0.125490196,0.062745098
0.835294118,0.321568627,0.290196078
1,0.235294118,0.039215686
0.960784314,0.352941176,0.196078431
1,0.384313725,0.384313725
0.964705882,0.741176471,0.192156863
1,0.647058824,0.235294118
0.843137255,0.607843137,0.058823529
0.854901961,0.431372549,0.039215686
0.705882353,0.352941176,0
0.62745098,0.294117647,0.019607843
0.37254902,0.196078431,0.078431373
0.325490196,0.31372549,0.039215686
0.384313725,0.384313725,0
0.549019608,0.501960784,0.352941176
0.674509804,0.580392157,0
0.694117647,0.694117647,0.039215686
0.901960784,0.835294118,0.352941176
1,0.835294118,0.062745098
1,0.917647059,0.290196078
0.784313725,1,0.254901961
0.607843137,0.941176471,0.274509804
0.588235294,0.862745098,0.098039216
0.450980392,0.784313725,0.019607843
0.415686275,0.658823529,0.019607843
0.235294118,0.431372549,0.078431373
0.156862745,0.203921569,0.019607843
0.125490196,0.274509804,0.031372549
0.047058824,0.360784314,0.047058824
0.078431373,0.588235294,0.019607843
0.039215686,0.843137255,0.039215686
0.078431373,0.901960784,0.039215686
0.490196078,1,0.450980392
0.294117647,0.941176471,0.352941176
0,0.77254902,0.078431373
0.019607843,0.705882353,0.31372549
0.109803922,0.549019608,0.305882353
0.070588235,0.219607843,0.196078431
0.070588235,0.596078431,0.501960784
0.023529412,0.768627451,0.568627451
0,0.870588235,0.415686275
0.176470588,0.921568627,0.658823529
0.235294118,0.996078431,0.647058824
0.415686275,1,0.803921569
0.568627451,0.921568627,1
0.333333333,0.901960784,1
0.490196078,0.843137255,0.941176471
0.031372549,0.870588235,0.835294118
0.062745098,0.611764706,0.870588235
0.019607843,0.352941176,0.360784314
0.08627451,0.17254902,0.321568627
0.058823529,0.215686275,0.490196078
0,0.290196078,0.611764706
0.196078431,0.392156863,0.588235294
0,0.321568627,0.964705882
0.094117647,0.415686275,0.741176471
0.137254902,0.470588235,0.862745098
0.411764706,0.615686275,0.764705882
0.290196078,0.643137255,1
0.564705882,0.690196078,1
0.352941176,0.77254902,1
0.745098039,0.725490196,0.980392157
0.470588235,0.431372549,0.941176471
0.290196078,0.352941176,1
0.384313725,0.254901961,0.964705882
0.235294118,0.235294118,0.960784314
0.062745098,0.109803922,0.854901961
0,0.062745098,0.741176471
0.137254902,0.062745098,0.580392157
0.047058824,0.129411765,0.282352941
0.31372549,0.062745098,0.690196078
0.376470588,0.062745098,0.815686275
0.529411765,0.196078431,0.823529412
0.611764706,0.254901961,1
0.741176471,0.384313725,1
0.725490196,0.568627451,1
0.843137255,0.647058824,1
0.843137255,0.764705882,0.980392157
0.97254902,0.776470588,0.988235294
0.901960784,0.450980392,1
1,0.321568627,1
0.854901961,0.125490196,0.878431373
0.741176471,0.160784314,1
0.741176471,0.062745098,0.77254902
0.549019608,0.078431373,0.745098039
0.352941176,0.094117647,0.482352941
0.392156863,0.078431373,0.392156863
0.254901961,0,0.384313725
0.196078431,0.039215686,0.274509804
0.333333333,0.098039216,0.215686275
0.62745098,0.098039216,0.509803922
0.784313725,0,0.470588235
1,0.31372549,0.749019608
1,0.415686275,0.77254902
0.980392157,0.62745098,0.725490196
0.988235294,0.22745098,0.549019608
0.901960784,0.117647059,0.470588235
0.741176471,0.062745098,0.223529412
0.596078431,0.203921569,0.301960784
0.568627451,0.078431373,0.215686275
