r,g,b
0.549019608,0.564705882,0.580392157
0.564705882,0.564705882,0.580392157
0.580392157,0.564705882,0.564705882
0.564705882,0.580392157,0.564705882
0.564705882,0.580392157,0.596078431
0.580392157,0.580392157,0.596078431
0.596078431,0.580392157,0.580392157
0.596078431,0.580392157,0.611764706
0.580392157,0.596078431,0.611764706
0.596078431,0.596078431,0.596078431
0.580392157,0.611764706,0.596078431
0.611764706,0.596078431,0.62745098
0.611764706,0.611764706,0.580392157
0.611764706,0.611764706,0.611764706
0.596078431,0.62745098,0.611764706
0.62745098,0.611764706,0.643137255
0.62745098,0.62745098,0.596078431
0.62745098,0.62745098,0.62745098
0.611764706,0.643137255,0.62745098
0.643137255,0.62745098,0.658823529
0.643137255,0.643137255,0.611764706
0.643137255,0.643137255,0.643137255
0.643137255,0.643137255,0.674509804
0.658823529,0.643137255,0.674509804
0.658823529,0.658823529,0.62745098
0.658823529,0.658823529,0.658823529
0.658823529,0.658823529,0.690196078
0.658823529,0.674509804,0.643137255
0.690196078,0.658823529,0.674509804
0.674509804,0.674509804,0.674509804
0.674509804,0.674509804,0.705882353
0.674509804,0.690196078,0.658823529
0.705882353,0.674509804,0.690196078
0.690196078,0.690196078,0.690196078
0.690196078,0.690196078,0.721568627
0.690196078,0.705882353,0.674509804
0.721568627,0.690196078,0.705882353
0.705882353,0.705882353,0.705882353
0.705882353,0.705882353,0.737254902
0.705882353,0.721568627,0.690196078
0.705882353,0.721568627,0.721568627
0.721568627,0.721568627,0.721568627
0.737254902,0.721568627,0.705882353
0.721568627,0.737254902,0.705882353
0.721568627,0.737254902,0.737254902
0.737254902,0.737254902,0.721568627
0.752941176,0.737254902,0.721568627
0.752941176,0.737254902,0.752941176
0.737254902,0.752941176,0.752941176
0.752941176,0.752941176,0.737254902
0.737254902,0.768627451,0.737254902
0.768627451,0.752941176,0.768627451
0.752941176,0.768627451,0.768627451
0.768627451,0.768627451,0.752941176
0.752941176,0.784313725,0.752941176
0.752941176,0.784313725,0.784313725
0.768627451,0.784313725,0.784313725
0.784313725,0.784313725,0.768627451
0.768627451,0.8,0.768627451
0.768627451,0.8,0.8
0.815686275,0.784313725,0.784313725
0.8,0.8,0.784313725
0.8,0.8,0.815686275
0.784313725,0.815686275,0.815686275
0.831372549,0.8,0.8
0.815686275,0.815686275,0.8
0.815686275,0.815686275,0.831372549
0.8,0.831372549,0.831372549
0.847058824,0.815686275,0.815686275
0.831372549,0.831372549,0.815686275
0.831372549,0.831372549,0.847058824
0.815686275,0.847058824,0.847058824
0.862745098,0.831372549,0.831372549
0.862745098,0.831372549,0.862745098
0.847058824,0.847058824,0.862745098
0.862745098,0.847058824,0.847058824
0.878431373,0.847058824,0.847058824
0.878431373,0.847058824,0.878431373
0.862745098,0.862745098,0.878431373
0.878431373,0.862745098,0.862745098
0.862745098,0.878431373,0.862745098
0.894117647,0.862745098,0.894117647
0.878431373,0.878431373,0.894117647
0.894117647,0.878431373,0.878431373
0.878431373,0.894117647,0.878431373
0.878431373,0.894117647,0.909803922
0.894117647,0.894117647,0.909803922
0.909803922,0.894117647,0.894117647
0.894117647,0.909803922,0.894117647
0.894117647,0.909803922,0.925490196
0.909803922,0.909803922,0.925490196
0.925490196,0.909803922,0.909803922
0.925490196,0.909803922,0.941176471
0.909803922,0.925490196,0.941176471
0.925490196,0.925490196,0.925490196
0.909803922,0.941176471,0.925490196
0.941176471,0.925490196,0.956862745
0.941176471,0.941176471,0.909803922
0.941176471,0.941176471,0.941176471
0.925490196,0.956862745,0.941176471
0.956862745,0.941176471,0.97254902
0.956862745,0.956862745,0.925490196
0.956862745,0.956862745,0.956862745
0.941176471,0.97254902,0.956862745
0.97254902,0.956862745,0.988235294
0.97254902,0.97254902,0.941176471
0.97254902,0.97254902,0.97254902
0.956862745,0.988235294,0.97254902
0.97254902,0.988235294,0.956862745
0.988235294,0.988235294,0.956862745
0.988235294,0.988235294,0.988235294
